country,date,GDP,Unemployment,Exports,Imports
BG,01/04/2006,8549.6,9.2,4082.4,4893.4
BG,01/07/2006,8731.5,9,4002.6,5282.7
BG,01/10/2006,8875.4,8.3,3980.6,5290.8
BG,01/01/2007,8996.7,7.7,4544.2,5915.6
BG,01/04/2007,9171.7,6.9,4765.6,5955.8
BG,01/07/2007,9283.5,6.9,4683.6,6250
BG,01/10/2007,9481.7,6.2,4965.3,6603.7
BG,01/01/2008,9645.9,6.1,5047.4,6365.1
BG,01/04/2008,9752,5.7,4942.8,6813
BG,01/07/2008,9853,5.4,4818.8,6375.2
BG,01/10/2008,9882.2,5.2,4608.6,6384.9
BG,01/01/2009,9493,6,4260.1,5043.5
BG,01/04/2009,9475.1,6.3,4145.7,5093.4
BG,01/07/2009,9537.9,7.1,4272.1,5004.3
BG,01/10/2009,9241.7,8,4483.3,5122.9
BG,01/01/2010,9327.3,9.5,4356.4,4777.3
BG,01/04/2010,9466.4,10,4577.4,5062.1
BG,01/07/2010,9526.6,10.1,5108.2,5029
BG,01/10/2010,9624.1,11.4,5033.9,5341.2
BG,01/01/2011,9648.9,11.4,5399.8,5434.8
BG,01/04/2011,9748.9,11.3,5257.9,5420.3
BG,01/07/2011,9754.6,11,5316.9,5596.9
BG,01/10/2011,9737.5,11.6,5506.7,5745.4
BG,01/01/2012,9778.8,12.1,5330.9,5663.2
BG,01/04/2012,9750.6,12.2,5611.4,6003.3
BG,01/07/2012,9733.7,12.2,5438.5,5837.8
BG,01/10/2012,9716.5,12.6,5534.1,5881.1
BG,01/01/2013,9722.6,13.1,5835.6,5920.7
BG,01/04/2013,9724.1,12.9,5893.7,5995.7
BG,01/07/2013,9787.6,12.7,6245.8,6381.1
BG,01/10/2013,9824.2,13,6042.6,6097.9
BG,01/01/2014,9843.6,12.4,5852.1,6322.8
BG,01/04/2014,9929.1,11.4,6183.9,6328
BG,01/07/2014,9986.3,11.3,6241.3,6489.8
BG,01/10/2014,10094.3,10.7,6511.1,6588.7
BG,01/01/2015,10205.7,10.1,6706.2,6650.3
BG,01/04/2015,10292.6,9.7,6569.4,6741.8
BG,01/07/2015,10421.3,8.7,6410.1,6672.3
BG,01/10/2015,10505.4,8.2,6699.2,6866.7
BG,01/01/2016,10610.1,8.1,6896.8,6893.5
BG,01/04/2016,10711,7.7,7207.8,7038.5
BG,01/07/2016,10782.3,7.3,7224.8,7121.9
BG,01/10/2016,10905.1,6.9,7307,7254.8
BG,01/01/2017,10993.2,6.6,7437.6,7433.8
BG,01/04/2017,11086.5,6.2,7578.2,7523.8
BG,01/07/2017,11177.5,6.1,7729,7608.7
BG,01/10/2017,11257.5,5.8,7547.3,7854
BG,01/01/2018,11326.3,5.5,7577.4,7910.7
BG,01/04/2018,11431.4,5.4,7642.4,8061.5
BG,01/07/2018,11544.2,5.3,7646.5,7981.2
BG,01/10/2018,11638.2,4.7,7953.1,8173.2
BG,01/01/2019,11752.8,4.7,7849.6,8186.4
BG,01/04/2019,11832.1,4.2,7690.3,8149.3
BG,01/07/2019,11910.6,4,7963.9,8422.8
BG,01/10/2019,12000.7,4.1,7923.6,8158.4
HR,01/01/1994,,,,
HR,01/04/1994,,,,
HR,01/07/1994,,,,
HR,01/10/1994,,,,
HR,01/01/1995,7271.1,:,2424.6,2194.6
HR,01/04/1995,7375.4,:,2280.8,2196.6
HR,01/07/1995,7499,:,1540.2,2144.2
HR,01/10/1995,7696.9,:,2154.9,2094.6
HR,01/01/1996,7792,:,2414.3,2191.8
HR,01/04/1996,7845.8,:,2213.5,2260.1
HR,01/07/1996,7924.3,:,2151.3,2401.6
HR,01/10/1996,8031.7,:,2707.8,2613.6
HR,01/01/1997,8247.7,:,2418.6,2826.9
HR,01/04/1997,8433.2,:,2525.6,2877.2
HR,01/07/1997,8504.3,:,2545.3,3053.8
HR,01/10/1997,8543,:,2386.5,3454.5
HR,01/01/1998,8464.7,:,2362.1,2647.7
HR,01/04/1998,8551.3,:,2530,2802
HR,01/07/1998,8688.3,:,2508.7,2870.3
HR,01/10/1998,8718.8,:,2472.3,2606.7
HR,01/01/1999,8523.1,:,2468.9,2580.9
HR,01/04/1999,8566.9,:,2508.5,2632.8
HR,01/07/1999,8501.9,:,2501.9,2575.7
HR,01/10/1999,8582.9,:,2590.1,2788.1
HR,01/01/2000,8763.2,14.7,2914.2,2727.6
HR,01/04/2000,8686.2,15.6,2799.2,2729.8
HR,01/07/2000,8865.7,16.3,2815.3,2862
HR,01/10/2000,8979.1,15.9,2970.4,3013.2
HR,01/01/2001,8986.4,16,3012.3,3057.5
HR,01/04/2001,9081.2,16.4,2846.3,3212
HR,01/07/2001,9137.6,15.9,3319.7,3171.9
HR,01/10/2001,9267.9,15.8,3265.3,3243.4
HR,01/01/2002,9447.8,15.6,3185.3,3564.4
HR,01/04/2002,9523.2,15.3,3226,3652.5
HR,01/07/2002,9681.1,14.9,3333.1,3880.7
HR,01/10/2002,9663.6,14.2,3404.9,3893.3
HR,01/01/2003,9987.8,14.2,3508.2,3995.2
HR,01/04/2003,10130,14.2,3548.3,4058.2
HR,01/07/2003,10180.2,14.3,3541.3,4312.5
HR,01/10/2003,10165.2,14.1,3453.9,4389.5
HR,01/01/2004,10457.7,13.7,3691,4271.3
HR,01/04/2004,10472.6,13.8,3817.2,4426.2
HR,01/07/2004,10540.8,13.7,3783.5,4453.3
HR,01/10/2004,10668.3,13.6,3790.9,4478.2
HR,01/01/2005,10608.7,13,3703.9,4373.5
HR,01/04/2005,10985.7,13,3988.1,4725.4
HR,01/07/2005,11128.9,12.7,3972.9,4624.4
HR,01/10/2005,11208.2,12.2,4068.8,4811.9
HR,01/01/2006,11310.4,11.8,4312.5,5069.7
HR,01/04/2006,11449,12,4202.6,5051.6
HR,01/07/2006,11604.4,11.3,4224.6,4935.2
HR,01/10/2006,11764.3,10.4,4372.6,5039.7
HR,01/01/2007,12057.4,10.7,4285.8,5268.1
HR,01/04/2007,12135.6,9.5,4522.8,5334.1
HR,01/07/2007,12161.1,9.6,4573.1,5296.3
HR,01/10/2007,12180.7,9.8,4387.8,5399.6
HR,01/01/2008,12467.2,9.4,4330.2,5593.2
HR,01/04/2008,12543,8.5,4537.8,5860.2
HR,01/07/2008,12342,8,4434.7,5568.9
HR,01/10/2008,12011.1,8.8,4117.1,5085
HR,01/01/2009,11476.1,8.9,4000.8,4539.2
HR,01/04/2009,11491.7,9.1,3796.1,4490.5
HR,01/07/2009,11342.9,9.3,3765.9,4312.9
HR,01/10/2009,11424.9,9.8,3558.8,4279.8
HR,01/01/2010,11304.8,10.4,4035.6,4196.5
HR,01/04/2010,11186.9,11.9,4057.6,4137.1
HR,01/07/2010,11357.1,12.3,4003.4,4313.1
HR,01/10/2010,11211.5,12.2,4218.3,4432.2
HR,01/01/2011,11141.4,13.2,3972,4444.1
HR,01/04/2011,11318,14.1,4218.4,4385.6
HR,01/07/2011,11276.7,14,4242.8,4460.6
HR,01/10/2011,11202.9,13.6,4075.4,4349.2
HR,01/01/2012,11067.9,15.2,3985.7,4400
HR,01/04/2012,10978.9,15.1,4041,4256.6
HR,01/07/2012,11011.2,15.9,4170.8,4243.2
HR,01/10/2012,10908.5,17.6,4116.8,4248.6
HR,01/01/2013,10974.7,16.9,3961.4,4195.8
HR,01/04/2013,10972.7,17.1,4056.7,4473.8
HR,01/07/2013,10899.6,17.6,4287,4482
HR,01/10/2013,10882.7,17.1,4412.7,4543.6
HR,01/01/2014,10878.5,17.9,4482.4,4471.6
HR,01/04/2014,10934.3,17.3,4505.8,4607.1
HR,01/07/2014,10886.9,16.8,4492.8,4658.6
HR,01/10/2014,10977.6,17.5,4602.8,4537.7
HR,01/01/2015,11050.7,16.8,4854.8,4872.8
HR,01/04/2015,11147.2,16,4983.5,4922.4
HR,01/07/2015,11274.7,16.5,4952.6,5046.5
HR,01/10/2015,11250,15.6,5149,5156.4
HR,01/01/2016,11428.3,14.3,5187,5141.5
HR,01/04/2016,11506.1,13.3,5214.2,5322.8
HR,01/07/2016,11627.1,12.3,5374.9,5355.9
HR,01/10/2016,11730.3,12.7,5517.6,5474.3
HR,01/01/2017,11781.3,12.7,5854.8,5706.4
HR,01/04/2017,11907.9,11.5,5637.1,5666.2
HR,01/07/2017,11995.6,10.3,5654.4,5812.4
HR,01/10/2017,12067.3,10,5731.7,5896.2
HR,01/01/2018,12041.1,9.3,5739.1,6103.3
HR,01/04/2018,12294.3,8.4,5979.9,6051.6
HR,01/07/2018,12323.8,8.3,5948.9,6204.4
HR,01/10/2018,12377.2,7.7,5884.8,6438.2
HR,01/01/2019,12517.3,6.9,5984.7,6488
HR,01/04/2019,12594.2,6.8,6166.6,6559.7
HR,01/07/2019,12664.3,6.4,6241.5,6478.6
HR,01/10/2019,12712.2,6.3,6234.4,6444.1
CY,01/01/1994,,,,
CY,01/04/1994,,,,
CY,01/07/1994,,,,
CY,01/10/1994,,,,
CY,01/01/1995,2819.3,:,1711.5,1768.9
CY,01/04/1995,2860.5,:,1782.4,1751.6
CY,01/07/1995,2855.7,:,1766.9,1784
CY,01/10/1995,2851.4,:,1824.7,1813.4
CY,01/01/1996,2890.2,:,1904.5,1891.6
CY,01/04/1996,2871.9,:,1887.4,1871.6
CY,01/07/1996,2867.7,:,1836.1,1873.3
CY,01/10/1996,2899,:,1911.8,1899.7
CY,01/01/1997,2912.2,5,1851.5,1890.1
CY,01/04/1997,2935.2,5,1856.2,1908.4
CY,01/07/1997,2972.4,5,1923,1914.4
CY,01/10/1997,3013.7,5,1907.3,1901.8
CY,01/01/1998,3067.9,5,2014.8,1936.3
CY,01/04/1998,3114.5,5,1987.6,1892.2
CY,01/07/1998,3170.8,5,1981.9,1927.9
CY,01/10/1998,3203.4,5,1992.9,1937.1
CY,01/01/1999,3221.4,5,1966.3,1940.8
CY,01/04/1999,3270.1,5.3,2007.4,1950.2
CY,01/07/1999,3316.7,5.2,2090.4,1980.9
CY,01/10/1999,3375.9,5.3,2106.9,2045.4
CY,01/01/2000,3431.3,5.2,2193.6,2101.7
CY,01/04/2000,3569.3,5,2208.2,2143.7
CY,01/07/2000,3466.9,4.8,2243.7,2181.4
CY,01/10/2000,3503.2,4.4,2242.3,2232.4
CY,01/01/2001,3547.6,4.2,2262.9,2194.6
CY,01/04/2001,3615.2,4.1,2295.4,2201.6
CY,01/07/2001,3675.3,3.8,2260.7,2185.4
CY,01/10/2001,3684.6,3.6,2225.2,2103.3
CY,01/01/2002,3708.6,3.5,2175.4,2129.1
CY,01/04/2002,3779.6,3.4,2349.8,2166
CY,01/07/2002,3744.2,3.6,2110.7,2163.8
CY,01/10/2002,3831.1,3.8,2091.7,2139.4
CY,01/01/2003,3821.3,4,2060.6,2121
CY,01/04/2003,3823.2,4.2,2076.8,2094.6
CY,01/07/2003,3885.5,4.3,2158.2,2143.3
CY,01/10/2003,3928.7,4.3,2179.1,2196.6
CY,01/01/2004,3993.7,4.3,2214.6,2247.6
CY,01/04/2004,4028.2,4.5,2203,2295.7
CY,01/07/2004,4082.8,4.8,2154.2,2311.9
CY,01/10/2004,4130.8,5.2,2173.3,2333.6
CY,01/01/2005,4193.1,5.1,2192.1,2306.5
CY,01/04/2005,4226.2,5.6,2214.7,2270.1
CY,01/07/2005,4280.1,5.3,2262.2,2321.1
CY,01/10/2005,4324.1,5.3,2346.4,2383.1
CY,01/01/2006,4381.5,5.3,2345.6,2446.9
CY,01/04/2006,4453.8,4.5,2312.7,2454.7
CY,01/07/2006,4462.9,4.3,2302.3,2431.4
CY,01/10/2006,4528,4.4,2262.4,2477.2
CY,01/01/2007,4609.4,4.1,2415.8,2570.4
CY,01/04/2007,4650.2,3.6,2416,2627.2
CY,01/07/2007,4694.8,4.1,2455.6,2727.4
CY,01/10/2007,4780.1,3.8,2430.3,2827.9
CY,01/01/2008,4838.3,4,2366.3,2910.1
CY,01/04/2008,4876.8,3.4,2461.1,3049
CY,01/07/2008,4865.5,3.7,2413.3,3202.6
CY,01/10/2008,4837.4,3.7,2422.1,2987.2
CY,01/01/2009,4758.4,4.2,2388.2,2573.5
CY,01/04/2009,4757.8,5.4,2277.8,2550.6
CY,01/07/2009,4739.8,5.6,2246.6,2612.9
CY,01/10/2009,4770.6,6.4,2300.5,2550.1
CY,01/01/2010,4813.2,6.7,2351.9,2791.6
CY,01/04/2010,4830.3,6.5,2353.8,2865.9
CY,01/07/2010,4871.8,6.1,2433.4,2900.9
CY,01/10/2010,4894.6,6,2639.6,2839.4
CY,01/01/2011,4884.8,6.8,2555.9,2841.7
CY,01/04/2011,4920.7,7.4,2586,2782.2
CY,01/07/2011,4822.8,8.1,2605.5,2768.3
CY,01/10/2011,4859.5,9.4,2711.2,2710.3
CY,01/01/2012,4811.4,10.2,2554.6,2713.5
CY,01/04/2012,4738.1,11.5,2591.5,2722.5
CY,01/07/2012,4670.4,12.4,2683.4,2681.9
CY,01/10/2012,4596.2,13.4,2573.2,2580.9
CY,01/01/2013,4463.3,14.9,2426.2,2543.5
CY,01/04/2013,4381.9,15.8,2652.6,2455.2
CY,01/07/2013,4376.1,16.3,2708.2,2452
CY,01/10/2013,4361.9,16.5,2736.2,2760.9
CY,01/01/2014,4322.6,16.1,2657.8,2577
CY,01/04/2014,4315.7,16,2750.7,2746
CY,01/07/2014,4299.6,16.1,2956,2861.7
CY,01/10/2014,4317.5,16.4,2815.7,2800
CY,01/01/2015,4363.3,16.5,3085.5,2895.5
CY,01/04/2015,4445.9,15.3,3202.1,2950.4
CY,01/07/2015,4459,14.8,3013.9,2985.6
CY,01/10/2015,4569.6,13.1,2987.8,3044.2
CY,01/01/2016,4666.7,12.9,3499.4,3048.8
CY,01/04/2016,4721.5,12.9,3196,3248.7
CY,01/07/2016,4766.2,13.1,3243,3189.7
CY,01/10/2016,4886.7,13.1,3232.3,3459.6
CY,01/01/2017,4892.4,12.3,3200.9,3405.7
CY,01/04/2017,4959.8,11.5,3794.5,3545.9
CY,01/07/2017,4981.3,10.3,3725.1,3492.9
CY,01/10/2017,5038.2,10.3,3596,4158.3
CY,01/01/2018,5104.3,9.6,3949.7,3513.3
CY,01/04/2018,5175.1,8.1,3862.2,3708.7
CY,01/07/2018,5173,8.1,3479.9,3597.8
CY,01/10/2018,5225.3,7.8,3677.2,4133
CY,01/01/2019,5278.2,7.8,3916.1,3856.2
CY,01/04/2019,5338.3,7,3659.6,3736.6
CY,01/07/2019,5337.9,7,3806.5,3777.3
CY,01/10/2019,5391.3,6.7,3881,3811.1
MT,01/01/1994,,,,
MT,01/04/1994,,,,
MT,01/07/1994,,,,
MT,01/10/1994,,,,
MT,01/01/1995,:,:,:,:
MT,01/04/1995,:,:,:,:
MT,01/07/1995,:,:,:,:
MT,01/10/1995,:,:,:,:
MT,01/01/1996,:,:,:,:
MT,01/04/1996,:,:,:,:
MT,01/07/1996,:,:,:,:
MT,01/10/1996,:,:,:,:
MT,01/01/1997,:,6.3,:,:
MT,01/04/1997,:,6.4,:,:
MT,01/07/1997,:,6.4,:,:
MT,01/10/1997,:,6.3,:,:
MT,01/01/1998,:,6.3,:,:
MT,01/04/1998,:,6.4,:,:
MT,01/07/1998,:,6.4,:,:
MT,01/10/1998,:,6.3,:,:
MT,01/01/1999,:,6.4,:,:
MT,01/04/1999,:,6.4,:,:
MT,01/07/1999,:,6.4,:,:
MT,01/10/1999,:,6.5,:,:
MT,01/01/2000,1322.5,6.4,1514,1580.1
MT,01/04/2000,1364.4,6.4,1489.8,1520
MT,01/07/2000,1337,6.9,1428,1476.5
MT,01/10/2000,1368.5,6.7,1446.7,1538.5
MT,01/01/2001,1348.2,6.8,1431.7,1464.3
MT,01/04/2001,1356.2,7.1,1383.1,1326.7
MT,01/07/2001,1375.3,6.9,1383.1,1349.8
MT,01/10/2001,1346.3,6.7,1439.4,1416.8
MT,01/01/2002,1405.5,7.5,1421.6,1339.1
MT,01/04/2002,1394.3,6.9,1484.6,1424.4
MT,01/07/2002,1400.5,6.5,1555.6,1460
MT,01/10/2002,1384.4,6.7,1506.2,1395.1
MT,01/01/2003,1421.1,6.7,1453.3,1473.4
MT,01/04/2003,1424.4,7.6,1506.3,1534.2
MT,01/07/2003,1433.6,8.3,1539.6,1497.6
MT,01/10/2003,1446.2,7.8,1464,1373.7
MT,01/01/2004,1432.4,7.2,1496.6,1426.7
MT,01/04/2004,1412.6,7.4,1469.4,1455.1
MT,01/07/2004,1426.3,7.3,1457.3,1456
MT,01/10/2004,1480.7,6.9,1433.3,1469.3
MT,01/01/2005,1456.4,7,1463.5,1478.4
MT,01/04/2005,1498.9,7.3,1503,1509.7
MT,01/07/2005,1502.1,6.4,1540.2,1548
MT,01/10/2005,1514.4,7.1,1589.1,1616.5
MT,01/01/2006,1501.1,7.4,1701.9,1796.8
MT,01/04/2006,1515.5,7,1749.9,1815.2
MT,01/07/2006,1521.8,6.3,1785.9,1834.7
MT,01/10/2006,1544.1,6.4,1925.9,1843.1
MT,01/01/2007,1585.5,7.4,1878.5,1796.9
MT,01/04/2007,1563.6,6.4,1976,1888.8
MT,01/07/2007,1584.3,6.1,2011.9,2002.5
MT,01/10/2007,1589.8,6,2079.4,2184.6
MT,01/01/2008,1613,6.1,2306.8,2135.1
MT,01/04/2008,1640.6,6,2318.3,2372.4
MT,01/07/2008,1657.1,5.9,2401.2,2404.6
MT,01/10/2008,1622.7,6,2456.9,2511.9
MT,01/01/2009,1573.8,6.6,2246.5,2164.5
MT,01/04/2009,1584.2,7.2,2338.3,2285.6
MT,01/07/2009,1597.2,6.9,2444.1,2560.3
MT,01/10/2009,1616.5,6.9,2434.6,2442.1
MT,01/01/2010,1633,7.1,2472.1,2439.5
MT,01/04/2010,1632.5,6.6,2536,2463.3
MT,01/07/2010,1658.9,6.9,2578,2653.1
MT,01/10/2010,1673.3,7,2556.9,2618.3
MT,01/01/2011,1670.4,6.4,2613.2,2611.4
MT,01/04/2011,1655.8,6.5,2538.3,2522.4
MT,01/07/2011,1670.1,6.1,2480.7,2420.4
MT,01/10/2011,1695.4,6.5,2693.8,2569.5
MT,01/01/2012,1687.1,6.2,2712.1,2678.6
MT,01/04/2012,1708.4,6.2,2817.2,2782.1
MT,01/07/2012,1730.7,6.1,2740.5,2648.9
MT,01/10/2012,1755.4,6,2747.6,2522.4
MT,01/01/2013,1758.9,6,2771.4,2796
MT,01/04/2013,1808.3,6.4,2713.1,2577.6
MT,01/07/2013,1822.7,6.1,2875.3,2741.3
MT,01/10/2013,1826.2,6,2742.1,2513.7
MT,01/01/2014,1905.2,5.9,2853.4,2800.8
MT,01/04/2014,1952.7,5.8,2866.5,2637.6
MT,01/07/2014,1971.3,5.8,2891.4,2643.5
MT,01/10/2014,2032.1,5.5,2945.5,2572.7
MT,01/01/2015,2108,5.6,3245.7,3116.8
MT,01/04/2015,2159.7,5.5,3333.9,3199.8
MT,01/07/2015,2198.6,5.1,3371.5,3251.7
MT,01/10/2015,2252.6,5.4,3359.9,3015.5
MT,01/01/2016,2264,5.4,3388.7,3270.3
MT,01/04/2016,2274.4,4.9,3421.7,3234
MT,01/07/2016,2318.9,4.3,3499.5,3133.4
MT,01/10/2016,2371.2,4.2,3614.2,3144.6
MT,01/01/2017,2431.7,4.2,3592,3332.6
MT,01/04/2017,2431.9,4,3644.8,3070.6
MT,01/07/2017,2475,4,3637.3,3100.1
MT,01/10/2017,2489.5,3.9,3724.4,3214.1
MT,01/01/2018,2564.4,3.8,3756,3372.4
MT,01/04/2018,2624.8,3.9,3785.8,3261
MT,01/07/2018,2673.2,3.6,3771.5,3194.2
MT,01/10/2018,2683.8,3.5,3781.3,3275.5
MT,01/01/2019,2722.5,3.6,3883.3,3590
MT,01/04/2019,2733.4,3.5,3834.2,3254.1
MT,01/07/2019,2776.3,3.4,3854.7,3365.3
MT,01/10/2019,2807.1,3.2,3894.6,3282.7
RO,01/01/1994,,,,
RO,01/04/1994,,,,
RO,01/07/1994,,,,
RO,01/10/1994,,,,
RO,01/01/1995,20686.7,:,2683.7,2329.1
RO,01/04/1995,20781.2,:,3119.2,2524.7
RO,01/07/1995,21207.1,:,3384.9,2511.9
RO,01/10/1995,20617.6,:,3939.4,2617.5
RO,01/01/1996,21300.5,:,3816.5,2659.2
RO,01/04/1996,21693.1,:,3523.6,2612.4
RO,01/07/1996,21855.3,:,3452.1,2595.5
RO,01/10/1996,21810.8,:,3621.9,2704.9
RO,01/01/1997,21295.9,:,3830.7,2862.3
RO,01/04/1997,20914.8,6,4133.6,2831.9
RO,01/07/1997,20574.6,6,3957,2959.2
RO,01/10/1997,20447.1,6,3777.4,2946.1
RO,01/01/1998,20650.2,5.9,3902,3005.4
RO,01/04/1998,20400.8,6.3,3972.5,3256.2
RO,01/07/1998,20198.7,6.5,3609.5,3319.8
RO,01/10/1998,20233.2,6.9,3669.3,3258.6
RO,01/01/1999,20145.3,7.3,3936,3199.4
RO,01/04/1999,20089.5,6.8,3921.6,2955.3
RO,01/07/1999,20308.6,6.8,4110,2874
RO,01/10/1999,20487.2,7.3,4109.8,3304
RO,01/01/2000,20689.6,7.5,3515.1,2754.6
RO,01/04/2000,20975.4,7.4,3210.2,2697.7
RO,01/07/2000,20656.6,7.3,3407.7,2750.7
RO,01/10/2000,20795.2,7,3747.1,3063.2
RO,01/01/2001,21332.4,6.9,3881.9,3664.2
RO,01/04/2001,21531.5,7,3940.3,3587.4
RO,01/07/2001,21957.6,6.5,3991.5,3214.7
RO,01/10/2001,22142.7,6.7,3726.1,3549.4
RO,01/01/2002,22635.5,9.2,4013.8,3646.6
RO,01/04/2002,22873.1,8.5,4499.3,3742.1
RO,01/07/2002,22965.3,8.3,4915.1,4070.4
RO,01/10/2002,23369.4,8.1,4736.8,3985.9
RO,01/01/2003,22983.4,7.4,4753.6,4225.3
RO,01/04/2003,23295.2,7.2,4761.1,4446.9
RO,01/07/2003,23788.6,6.8,5187.7,4594.7
RO,01/10/2003,23860.7,6.7,5075.9,4994
RO,01/01/2004,24951.6,8,5615.3,5236.4
RO,01/04/2004,25428.5,8,5680.6,5610
RO,01/07/2004,26282.4,8.2,5693.4,5904.3
RO,01/10/2004,26697.1,8,5762.4,6130.3
RO,01/01/2005,26790.8,7.7,5708,6481.5
RO,01/04/2005,26678.3,7.4,5959.8,6645.5
RO,01/07/2005,27202.3,6.6,6289.3,6982.7
RO,01/10/2005,27878.2,6.8,6449.3,7321.1
RO,01/01/2006,28297.9,7.1,6302.6,7746.5
RO,01/04/2006,29291.2,7.2,6709.1,8115.5
RO,01/07/2006,29566.9,7.5,7125.2,9195.5
RO,01/10/2006,29985,7.2,7378.6,9730.9
RO,01/01/2007,30361.3,6.5,8008,11597.9
RO,01/04/2007,31066.2,6.7,7826,11565.1
RO,01/07/2007,31488.7,6.3,8185.4,12617.8
RO,01/10/2007,32696.5,6.1,9133.8,13537.1
RO,01/01/2008,33546.3,5.9,9814.9,14109.4
RO,01/04/2008,34406.8,5.8,9838.8,14291.5
RO,01/07/2008,34850.4,5.7,9576.9,14455.1
RO,01/10/2008,34640.5,5.7,8990.1,12244.5
RO,01/01/2009,31907.4,6.5,8519.8,10869.6
RO,01/04/2009,32109.5,6.5,8719.4,10094.9
RO,01/07/2009,32664.5,7.1,9057.9,11186.7
RO,01/10/2009,33081.3,7.3,9086.1,11084.5
RO,01/01/2010,30956.5,7.3,9449.1,11613.1
RO,01/04/2010,31188.3,6.8,9955.8,12221.3
RO,01/07/2010,31040.8,6.9,10398.8,12199.3
RO,01/10/2010,31645,6.9,10778.7,12662.1
RO,01/01/2011,31515.9,6.9,11172.8,12997.7
RO,01/04/2011,31581.3,7.1,11200.2,13330.6
RO,01/07/2011,32250.2,7.2,11492.7,13564.1
RO,01/10/2011,31980.9,7.4,11976.1,13723.9
RO,01/01/2012,32287,7,11276.6,13171.1
RO,01/04/2012,32597.8,6.8,11979,13516.3
RO,01/07/2012,32542.5,6.8,11540.3,12920.2
RO,01/10/2012,32698.1,6.6,12031.1,13187.5
RO,01/01/2013,32998.7,6.9,12863.6,13677.7
RO,01/04/2013,33422.4,7.4,13826.2,14150.4
RO,01/07/2013,33792.4,7,14350.8,14847.3
RO,01/10/2013,34205.6,7.1,14857.2,14810.5
RO,01/01/2014,34364.2,7,14728.3,15178.6
RO,01/04/2014,34528,6.8,14765.3,14925.2
RO,01/07/2014,35007.5,6.7,15437.7,15884.6
RO,01/10/2014,35300.5,6.7,15691.6,16326.3
RO,01/01/2015,35697.3,7.1,15694.6,16623.9
RO,01/04/2015,35793.6,6.9,15811,16262.7
RO,01/07/2015,36363.8,6.7,15848.6,17216.4
RO,01/10/2015,36785.3,6.6,15955.4,17240.4
RO,01/01/2016,37215.8,6.3,17734,18922.8
RO,01/04/2016,37759.5,6,18205.1,19714.8
RO,01/07/2016,37902.7,5.8,18552.8,19712.7
RO,01/10/2016,38663.2,5.4,19102.8,20118
RO,01/01/2017,39544.8,5.2,19288.4,20720.1
RO,01/04/2017,40173.2,5,19680.7,21673.1
RO,01/07/2017,40955.1,4.9,20257.7,22080.7
RO,01/10/2017,41266.7,4.7,20401.3,22422.2
RO,01/01/2018,41516.4,4.4,21146.7,23006.9
RO,01/04/2018,42074.5,4.3,21028.6,23832
RO,01/07/2018,42715.5,4,20998,23658.8
RO,01/10/2018,42980.9,4.1,20916.6,24349.2
RO,01/01/2019,43621.5,3.9,21834.5,25363
RO,01/04/2019,43898.3,3.9,21581.4,25270.5
RO,01/07/2019,44110.9,4,21670.3,25862.7
RO,01/10/2019,44643.8,4,21929.3,26127
CN,01/01/1994,3506833.25,2.897000074,48.55720035,52.41075701
CN,01/04/1994,3506833.25,2.897000074,48.55720035,52.41075701
CN,01/07/1994,3506833.25,2.897000074,48.55720035,52.41075701
CN,01/10/1994,3506833.25,2.897000074,48.55720035,52.41075701
CN,01/01/1995,3844350.5,3.003999949,56.85936289,56.9703738
CN,01/04/1995,3844350.5,3.003999949,56.85936289,56.9703738
CN,01/07/1995,3844350.5,3.003999949,56.85936289,56.9703738
CN,01/10/1995,3844350.5,3.003999949,56.85936289,56.9703738
CN,01/01/1996,4147617.25,3.118000031,56.64713312,61.06711678
CN,01/04/1996,4147617.25,3.118000031,56.64713312,61.06711678
CN,01/07/1996,4147617.25,3.118000031,56.64713312,61.06711678
CN,01/10/1996,4147617.25,3.118000031,56.64713312,61.06711678
CN,01/01/1997,4335791.5,3.23300004,67.91726097,64.53993008
CN,01/04/1997,4335791.5,3.23300004,67.91726097,64.53993008
CN,01/07/1997,4335791.5,3.23300004,67.91726097,64.53993008
CN,01/10/1997,4335791.5,3.23300004,67.91726097,64.53993008
CN,01/01/1998,4433426,3.243000031,70.88444114,66.2782206
CN,01/04/1998,4433426,3.243000031,70.88444114,66.2782206
CN,01/07/1998,4433426,3.243000031,70.88444114,66.2782206
CN,01/10/1998,4433426,3.243000031,70.88444114,66.2782206
CN,01/01/1999,4693985,3.252000093,77.44729803,75.88994435
CN,01/04/1999,4693985,3.252000093,77.44729803,75.88994435
CN,01/07/1999,4693985,3.252000093,77.44729803,75.88994435
CN,01/10/1999,4693985,3.252000093,77.44729803,75.88994435
CN,01/01/2000,5042128.5,3.260999918,100,100
CN,01/04/2000,5042128.5,3.260999918,100,100
CN,01/07/2000,5042128.5,3.260999918,100,100
CN,01/10/2000,5042128.5,3.260999918,100,100
CN,01/01/2001,5437056,3.802000046,109.694188,108.3425754
CN,01/04/2001,5437056,3.802000046,109.694188,108.3425754
CN,01/07/2001,5437056,3.802000046,109.694188,108.3425754
CN,01/10/2001,5437056,3.802000046,109.694188,108.3425754
CN,01/01/2002,5946315,4.243000031,138.6582488,128.2265419
CN,01/04/2002,5946315,4.243000031,138.6582488,128.2265419
CN,01/07/2002,5946315,4.243000031,138.6582488,128.2265419
